,Cluster,App,H
0,1,CONTENT_FLASH,0.054458408138839016
1,2,DNS,0.10599078341013825
2,3,TWITTER,0.05578512396694215
3,4,IP_ICMP,0.27049180327868855
4,5,OFFICE_365,0.21428571428571427
