,Cluster,App,H
0,1,CLOUDFLARE,0.0489749430523918
1,2,MS_ONE_DRIVE,0.05779334500875657
2,3,CONTENT_FLASH,0.09333333333333334
3,4,AMAZON,0.05581395348837209
4,5,DNS,0.23529411764705882
5,6,INSTAGRAM,0.10416666666666667
6,7,IP_ICMP,0.7560975609756098
7,9,WIKIPEDIA,0.16
