,Cluster,App,H
0,1,SPOTIFY,0.07034220532319392
1,2,CLOUDFLARE,0.05349182763744428
2,3,CONTENT_FLASH,0.12519809825673534
3,4,YOUTUBE,0.0851063829787234
4,5,DNS,0.12240184757505773
5,6,OFFICE_365,0.10218978102189781
6,7,DROPBOX,0.38461538461538464
7,8,MS_ONE_DRIVE,0.11428571428571428
8,9,IP_ICMP,0.7443609022556391
9,10,APPLE,0.19444444444444445
