,Cluster,App,H
0,1,DROPBOX,0.05898617511520737
1,2,DNS,0.11335012594458438
2,3,HTTP,0.07153284671532846
3,4,IP_ICMP,0.1996007984031936
4,5,AMAZON,0.10311750599520383
5,6,DNS,0.11009174311926606
6,7,NETFLIX,0.3333333333333333
