,Cluster,App,H
0,1,CONTENT_FLASH,0.12317666126418152
1,2,DNS,0.08477842003853564
2,3,WHATSAPP,0.0633245382585752
3,4,APPLE_ICLOUD,0.07441860465116279
4,5,DROPBOX,0.13291139240506328
5,6,OFFICE_365,0.0847953216374269
6,7,APPLE_ICLOUD,0.08494208494208494
7,8,HTTP_CONNECT,0.10674157303370786
8,9,IP_ICMP,0.6474820143884892
9,10,FACEBOOK,0.17777777777777778
10,11,DNS,0.20454545454545456
