,Cluster,App,H
0,1,DNS,0.06058091286307054
1,2,MS_ONE_DRIVE,0.06666666666666667
2,3,DROPBOX,0.11885245901639344
3,4,CLOUDFLARE,0.06921241050119331
4,5,HTTP,0.07419354838709677
5,6,EBAY,0.0859375
6,7,IP_ICMP,0.7122302158273381
7,8,APPLE,0.17424242424242425
