,Cluster,App,H
0,1,MS_ONE_DRIVE,0.06918238993710692
1,2,CONTENT_FLASH,0.06921029281277728
2,3,APPLE_ICLOUD,0.06818181818181818
3,4,OFFICE_365,0.08661417322834646
4,5,DROPBOX,0.2919254658385093
5,6,IP_ICMP,0.5159235668789809
6,7,DNS,0.35294117647058826
