,Cluster,App,H
0,1,IP_ICMP,0.05012531328320802
1,2,OFFICE_365,0.0743362831858407
2,3,CONTENT_FLASH,0.11422845691382766
3,4,DROPBOX,0.3723404255319149
4,5,FACEBOOK,0.2553191489361702
