,Cluster,App,H
0,1,INSTAGRAM,0.060092449922958396
1,2,DROPBOX,0.115
2,3,HTTP,0.0521415270018622
3,4,IP_ICMP,0.16759776536312848
4,5,CONTENT_FLASH,0.09859154929577464
5,6,AMAZON,0.0972972972972973
6,7,DNS,0.16666666666666666
7,8,DNS,0.15151515151515152
8,9,DNS,0.2465753424657534
9,10,HTTP,0.17777777777777778
10,11,APPLE_ICLOUD,0.4
