,Cluster,App,H
0,1,AMAZON,0.054982817869415807
1,2,IP_ICMP,0.1574539363484087
2,3,CONTENT_FLASH,0.10526315789473684
3,4,DNS,0.17846153846153845
4,5,APPLE_ICLOUD,0.0625
5,6,APPLE,0.104
6,7,MS_ONE_DRIVE,0.08024691358024691
7,8,HTTP,0.0783132530120482
8,9,DROPBOX,0.14285714285714285
9,10,HTTP_PROXY,0.1111111111111111
10,11,EBAY,0.08860759493670886
