,Cluster,App,H
0,1,IP_ICMP,0.06118665018541409
1,2,DNS,0.07993730407523511
2,3,CLOUDFLARE,0.06981519507186858
3,4,DROPBOX,0.11619718309859155
4,5,OFFICE_365,0.10091743119266056
5,6,DNS,0.171875
