index	Flow_Duration
97	-0.6676848818971525
98	-0.6355744653208608
99	-0.6676878246171496
100	-0.6676838185613552
101	-0.6676883439206784
102	-0.661152315519683
103	-0.6676877504309311
104	-0.6676728637297692
105	-0.6586147511900666
106	-0.6676795899469055
107	-0.2391979207193758
108	-0.6676868107388312
109	-0.6676867118238733
110	0.10819588727931226
111	0.8405923303457478
112	1.3815655052755733
113	-0.667638713340559
114	-0.6676847829821946
115	-0.6676786007973267
116	-0.6676781556800162
117	-0.6501173133604033
118	-0.665760985966263
119	-0.6676714789203588
120	-0.6676611670359992
121	-0.6614361519913379
122	-0.6676827304968184
123	-0.6650605196919909
124	-0.6676883439206784
125	-0.0915881924013804
126	1.0311604292139513
127	0.12354007012143153
128	-0.6676513744551684
129	-0.6676814940598448
130	-0.667673061559685
131	-0.6676828788692553
132	-0.6076682064708732
133	-0.5833714038916371
134	-0.6676633926225516
135	-0.6615417931663604
136	-0.6676818897196763
137	-0.6676825079381632
138	-0.6676866129089154
139	-0.6616913525826846
140	-0.6676877998884101
141	-0.6676801092504344
142	-0.6676858957754708
143	-0.6676742732679191
144	0.8624210563532827
145	-0.6603236801887296
146	-0.6676733583045587
147	-0.6253574651345618
148	-0.6638509628582172
149	-0.6284888406851094
150	-0.6676790211858976
151	-0.6643094336880204
152	-0.6676834476302631
153	-0.667672220782543
154	0.8853824328148346
155	-0.6643244934903586
156	-0.6676694511637221
157	-0.6675013946502732
158	-0.6597265800454486
159	-0.6676694511637221
160	-0.6433850376829614
161	2.299109581704259
162	-0.66176410453421
163	-0.6294229193611696
164	1.5309915842364963
165	-0.660009551011222
166	-0.6675657388303783
167	1.3173670763609515
168	-0.6676822606507684
169	-0.6676883439206784
170	-0.6676820628208526
171	-0.5642497577227962
172	0.9516993233825084
173	-0.6676560234581891
174	-0.6657985983789994
175	-0.6676857721317734
176	-0.659547469785456
177	-0.6675692997688623
178	-0.6676883439206784
179	0.851435758960341
180	-0.6270550930992862
181	-0.66768826973446
182	-0.6676805296390054
183	-0.6312002233244715
184	0.8536343664580203
185	0.9342232759105438
186	0.08247357178449714
187	-0.6617436785954065
188	-0.667669599536159
189	-0.6676767461418662
190	-0.6676680663543118
191	1.651170043332274
192	-0.6676871569411839
193	-0.6676883439206784
194	-0.667681766075979
195	-0.6676876762447127
196	-0.6639999535135335
197	-0.6617546086982529
198	-0.6378063329731294
199	-0.6676848818971525
200	-0.6676674975933039
201	-0.6645200978195788
202	0.44492119776642913
203	-0.654071488259389
204	0.1069935265087248
205	-0.6500407284542599
206	-0.6644340912636967
207	-0.6583974597563298
208	-0.6676874536860574
209	-0.6661833281076982
210	-0.6580244761788799
211	-0.657103108074908
212	-0.6676622303717965
213	-0.4685649172437087
214	-0.49271339684359416
215	0.1206216090177344
216	-0.6532019268646101
217	0.092703307271624
218	0.8249833768901061
219	-0.6676872805848811
220	-0.6504645543200633
221	-0.6561502355568495
222	-0.6551081417467773
223	-0.66765785338491
224	-0.667653451669284
225	-0.4842414296155866
226	-0.6569702158289877
227	-0.6566242854925197
228	-0.6373083703463901
229	0.08806788032893569
230	-0.6676709843455694
231	-0.6676859205042103
232	-0.6579551862508806
233	-0.4752447927222104
234	-0.6676874536860574
235	0.21810645444295865
236	-0.6676604499025545
237	-0.6676863161640417
238	-0.6342706919897004
239	-0.6676637882823832
240	-0.6563580806121081
241	-0.6661799155416511
242	-0.5479890536096415
243	-0.6676638624686015
244	0.8158462312990524
245	0.102653558545243
246	-0.6676873300423601
247	-0.23287013303347054
248	-0.6676716272927956
249	-0.6552973660612139
250	-0.6676868354675707
251	-0.027366741030310452
252	-0.6578268688217624
253	-0.6676873053136206
254	-0.6464255598446903
255	-0.6676612659509571
256	-0.5095893272660624
257	-0.6582697110882196
258	0.8495703712270414
259	-0.6676857226742945
260	-0.6676743227253981
261	-0.6556232908474494
262	-0.6028511716655055
263	-0.6570525130739492
264	-0.6571484111256201
265	-0.6676879482608469
266	-0.6564768032903112
267	-0.6534625183211616
268	-0.6676874042285785
269	-0.4028465610862052
270	0.21648368037261473
271	-0.5601069272703818
272	-0.5722965390043293
273	0.9805945834389228
274	-0.6585945478099183
275	-0.6676870827549654
276	-0.6465929981396523
277	0.8241765275786272
278	-0.5622966571505909
279	0.9007112838384815
280	-0.6023311510031575
281	-0.6489784065353
282	-0.667662205643057
283	-0.5380367498506463
284	-0.6676875031435364
285	-0.6676844367798419
286	-0.6676881460907627
287	-0.6538157436357738
288	-0.6570164091143207
289	-0.6676883439206784
290	-0.6587227910528181
291	0.10662600798269808
292	-0.597082772795187
293	-0.6473372095540497
294	0.9877005845559989
295	0.09180152432931367
296	-0.655341210116297
297	-0.5959045225455842
298	-0.655961332716026
299	-0.6676866376376549
300	-0.6676837691038762
301	-0.552216530537267
302	0.8958748864301077
303	2.076831746025422
304	-0.6676818402621975
305	-0.6676832003428683
306	-0.659009520786991
307	-0.6601146976114552
308	-0.655371675923326
309	-0.6676883439206784
310	-0.6661742032028333
311	1.5583295271959479
312	-0.6676780567650583
313	-0.6676766472269083
314	-0.6611681171842053
315	-0.5418178483020704
316	-0.6676883439206784
317	-0.6651983082283265
318	-0.6514303352401262
319	-0.6676823595657263
320	-0.6676837196463973
321	-0.6676883439206784
322	-0.6578953179726198
323	-0.6529663608924038
324	-0.6676883439206784
325	-0.6370904854229059
326	-0.6676866870951339
327	-0.66768826973446
328	-0.6661681199329232
329	-0.667687849345889
330	-0.6360911476033801
331	-0.654822129146049
332	-0.6674560174133429
333	-0.6676867118238733
334	-0.6676767461418662
335	-0.6611244462302984
336	-0.6494629414565063
337	-0.6660702435820947
338	-0.5048967769351947
339	-0.6019089325054197
340	1.571957733348655
341	-0.6470760740652298
342	-0.6676883439206784
343	-0.6676675223220434
344	-0.43765401763296535
345	2.0471773878534485
346	-0.6585014193770684
347	-0.665720505019748
348	-0.6676843625936235
349	-0.6676831756141289
350	-0.6599744609299119
351	-0.6493456777739319
352	-0.6676855743018576
353	1.9881334668517627
354	-0.6676767461418662
355	-0.6676706628719563
356	-0.6676799361492581
357	-0.6606258653850724
358	-0.6513401989847523
359	-0.6658120260845324
360	-0.6675400951275463
361	-0.6676845109660603
362	-0.6579043934200058
363	-0.6676867860100917
364	-0.6676809747563159
365	-0.6662290515469812
366	-0.666195692477434
367	-0.6676807521976607
368	-0.6536130668870647
369	-0.593706805282526
370	-0.6577047583062517
371	1.5580080783115569
372	-0.6605589494160622
373	-0.6632126151774976
374	0.10973369340083179
375	-0.6363478319190953
376	-0.6676708112443931
377	-0.6570510540783204
378	-0.6674050267525525
379	-0.6569677924125196
380	-0.667265729763109
381	-0.6676723691549799
382	-0.6676710090743089
383	-0.6676751140450612
384	-0.667661364865915
385	-0.5976134762729867
386	-0.6578392084627588
387	-0.6556360508770167
388	1.5580674767437674
389	-0.6564114452318878
390	-0.6607295035321977
391	-0.6609735514620428
392	-0.6493018584475884
393	-0.6676883439206784
394	-0.6546049118985305
395	-0.6676767214131268
396	-0.6285316461331346
397	-0.6507688661880007
398	-0.6575832412804884
399	-0.6608749332490301
400	-0.6675917040068234
401	-0.667686167791605
402	-0.6676870332974865
403	-0.6676740754380034
404	-0.6676859205042103
405	-0.6653589213911945
406	-0.6669173760101728
407	-0.6670235117599849
408	-0.6676201915146948
409	2.1766008840305946
410	-0.6676857474030339
411	0.470530131990767
412	1.3215081510728632
413	-0.6676875031435364
414	0.47057021727745046
415	-0.6676858463179918
416	-0.6676858215892524
417	0.5224648371392452
418	-0.6676837443751368
419	-0.6676875278722759
420	-0.6656640987650133
421	-0.6676841647637077
422	-0.6676875773297548
423	-0.6676877751596706
424	-0.6676875773297548
425	-0.6676850055408498
426	-0.6676874784147969
427	0.47042451554448383
428	-0.6676881955482417
429	-0.6653385696386094
430	-0.6661331287665709
431	-0.6676880471758048
432	-0.599533019945729
433	-0.5360322135003401
434	-0.6676871074837049
435	-0.6676846098810182
436	0.4736836892206205
437	-0.6643366353014392
438	0.47213903323826734
439	0.4740457674239635
440	-0.667678724441024
441	-0.665388101303771
442	1.6003646008005055
443	0.5137777793353138
444	-0.6676877009734522
445	-0.6676875526010153
446	0.47064942342997795
447	0.4722112164287849
448	0.8449448110514022
449	2.29826202888761
450	0.5024969240482076
451	-0.667687428957318
452	1.2563092220879604
453	-0.6672432266101899
454	-0.6676883439206784
455	-0.6676876267872338
456	-0.6655339761379139
457	-0.6676854012006813
458	-0.6657211232382348
459	0.47044348248765855
460	0.4719298775598167
461	-0.6674211746194274
462	-0.6469929113143869
463	-0.6652477409785302
464	-0.6676732841183403
465	-0.6657089814271543
466	-0.6676851539132866
467	0.4853530824623042
468	-0.6640139747088138
469	-0.6676750645875822
470	-0.667678254594974
471	0.474658001555801
472	0.4748325864564704
473	-0.6676878740746285
474	0.4804527859911357
475	0.47274377456204497
476	0.4707632250890262
477	-0.5461056138965276
478	-0.6654855078085495
479	-0.6676820133633737
480	-0.6676853764719418
481	-0.6676791695583345
482	0.4708339245551754
483	-0.6639881579048055
484	-0.667687849345889
485	-0.664274022133097
486	-0.6676883439206784
487	0.4952974730246684
488	0.4703385089886017
489	-0.6676868354675707
490	0.4784865297295315
491	-0.6555873599889972
492	-0.6676799361492581
493	0.47680962444848424
494	-0.667686167791605
495	-0.6676810242137948
496	-0.6629926777686374
497	0.16547501705986856
498	0.5155132670001691
499	-0.6676877257021917
500	-0.6524608065426466
501	-0.667676152652119
502	-0.6531785582058094
503	-0.6365421256251235
504	-0.6515515307922765
505	-0.6482799680176645
506	-0.6426536604843497
507	-0.6515175040467636
508	-0.6676795899469055
509	-0.6528414313005934
510	-0.6608617033734129
511	-0.6479526089645397
512	-0.6676866870951339
513	-0.6370591541099954
514	-0.6370806928420751
515	-0.6460453307465751
516	-0.6533730002842745
517	-0.667687849345889
518	-0.6519413546413065
519	-0.6676815435173238
520	-0.6421964755489991
521	-0.6512761020920419
522	-0.6676206860894842
523	-0.6531828610064775
524	-0.6591533925932368
525	-0.6368770764012661
526	-0.6511849766870891
527	-0.6517194389332885
528	-0.6314761713282349
529	-0.6527472642606855
530	-0.6529662619774459
531	-0.6470863364921106
532	-0.6527216700153324
533	-0.6534764900589631
534	-0.6515727233220036
535	-0.6509681303706628
536	-0.6527239203306243
537	-0.6520371537780194
538	-0.6498385957378191
539	-0.6512611906621405
540	-0.6608140758211906
541	-0.6145621833757198
542	-0.652602403304861
543	-0.6532938930467049
544	-0.6676861925203444
545	-0.6513542696375115
546	-0.6502223857744182
547	-0.652124075297262
548	-0.6676760537371611
549	-0.6534684037611559
550	-0.651992716233189
551	-0.6519816872153846
552	-0.6487607441704711
553	-0.6516967874079325
554	-0.6317565705051031
555	-0.6592791629621892
556	-0.6522089937886075
557	-0.6519444951912194
558	-0.6454573802368987
559	-0.6676878246171496
560	-0.6526709019131972
561	-0.6520428413880979
562	-0.635122151947186
563	-0.6372542885931657
564	-0.6530024401232928
565	-0.6676723444262403
566	-0.667659114550623
567	-0.6514892390975475
568	-0.6532038804350283
569	-0.652375616035167
570	-0.652141063941279
571	-0.6676840658487498
572	-0.6676835218164815
573	-0.6524874146663181
574	-0.6676867860100917
575	-0.6676871816699232
576	-0.6520046602143538
577	-0.6477284923987087
578	-0.6522666117515763
579	-0.6586848818952081
580	-0.6676867860100917
581	-0.6520066879709905
582	-0.6475926079753123
583	-0.651590997860473
584	-0.6521060233174478
585	-0.6507700284387559
586	-0.6530641877857534
587	-0.6529426954887294
588	-0.6605904043726701
589	-0.636798884127057
590	-0.6676872805848811
591	-0.6676803318090897
592	-0.6519446435636562
593	-0.6526975347656081
594	-0.652854314973858
595	-0.6504499396350357
596	-0.6530989316647109
597	-0.6595666345585465
598	-0.6532232677667741
599	-0.6529344855472249
600	1.0392837706728884
601	2.281062250893022
602	2.2982474883888004
603	2.2971488399515567
604	2.298757197166789
605	-0.6676847335247156
606	2.299760170111017
607	2.299168831764033
608	2.2946852640104396
609	2.2996424860398714
610	-0.667675311874977
611	-0.4771719281179706
612	2.290505340448818
613	2.2838947054408365
614	2.294652572616858
615	-0.6676802823516107
616	2.2995541302537394
617	0.3346742208310113
618	1.5091409980232684
619	2.1933075462313796
620	-0.40728101756320795
621	-0.6676840658487498
622	2.2648960105646485
623	2.294953199902614
624	2.2838344909602233
625	2.2988256710463855
626	1.1558252751396223
627	2.2996651870227067
628	1.8627531443069605
629	-0.6676755097048926
630	2.2938689683204827
631	-0.6676883439206784
632	2.2991809241176346
633	2.275817483081014
634	2.292914166960745
635	-0.6326580319738003
636	-0.16451341820426457
637	0.7935328219978743
638	2.2987667671889644
639	2.286663260925857
640	2.298318731887218
641	2.298732097496225
642	-0.6676814940598448
643	2.276869913504185
644	1.3305205154445434
645	2.298035291075395
646	2.2873581385050086
647	2.2622569100307617
648	0.9721415831540899
649	2.297058802611141
650	-0.25709168605849453
651	2.282044426967354
652	-0.13632856537538995
653	2.202097747607647
654	2.2921858808545674
655	2.1777898665531277
656	2.275229136911506
657	2.299127089651805
658	1.2137542761934919
659	2.2705222933692237
660	2.1359817533194407
661	2.2988051709213635
662	-0.6676767708706057
663	-0.5060483201461681
664	1.483501523805683
665	-0.6676872311274022
666	2.2981510710336006
667	2.2565181856478094
668	2.2919518727929478
669	2.297384356466284
670	-0.6676883439206784
671	0.12521287043172646
672	2.2894517477748915
673	2.2986212138284348
674	1.4838751008728803
675	2.297706201010507
676	2.273740194779182
677	2.2995189412574715
678	2.285404543358014
679	2.277535858458155
680	2.2421374839529817
681	2.2951575087481286
682	2.2751137526131315
683	2.2178188458967925
684	0.2335363718248259
685	-0.6676708359731326
686	2.280035488901422
687	2.273422356290754
688	2.2994855327304453
689	2.299096796945952
690	2.1882411220884412
691	2.292666483906198
692	2.299584620789508
693	-0.4266319486044294
694	2.290928671739832
695	-0.6676826810393395
696	2.294702326840675
697	2.2990782998488273
698	2.2563076204312087
699	2.2977125068390722
700	0.8587870197154963
701	0.19546007266479573
702	-0.6676880471758048
703	-0.6645565727102994
704	1.496131678033317
705	0.8168523942506722
706	-0.6676813951448869
707	0.8283893403637461
708	2.1307402249723038
709	1.3859542135845537
710	1.4180779094939415
711	-0.667687008568747
712	0.8332456196786553
713	1.065603161582245
714	1.29150746690459
715	-0.6674442959908333
716	0.8252232456629806
717	0.8314836228050864
718	2.063719208276916
719	1.5257577712560744
720	1.5005633896202382
721	1.239523798851958
722	1.3563098458233265
723	2.286367109541945
724	-0.08749197562287002
725	2.1121667902288084
726	2.2230888122943218
727	-0.6674477580143594
728	0.8352749589546515
729	0.9060725734708793
730	-0.6656191666453934
731	-0.6674927395914582
732	1.1817549163861671
733	0.12582287897701155
734	1.9424489011472492
735	1.2173301261073015
736	1.1471203384570527
737	0.49001563683219285
738	-0.6564699287007381
739	0.18735409078096762
740	1.6598779721923196
741	-0.6651384646788053
742	1.7397897345718925
743	1.1307915808528723
744	-0.6676862419778233
745	1.9821785638283496
746	0.22080136774183265
747	0.6564605536009902
748	1.8379592693356062
749	2.185848295070952
750	0.8198658137139403
751	-0.6560610884510544
752	0.15186671754243622
753	1.2797424476273698
754	-0.6676883439206784
755	-0.6645545696824022
756	0.2256906104664573
757	-0.6676871074837049
758	-0.6654449526758162
759	0.932260086012634
760	-0.664508153838414
761	0.6663511096975249
762	1.0556328305721752
763	1.4688170295464473
764	0.08734540547653383
765	1.3122803251941673
766	1.3114539649072452
767	0.5640898587858848
768	2.193272381963851
769	-0.6676756580773295
770	1.1013185832561834
771	-0.667683546545221
772	2.0159335899519384
773	1.1008339741487587
774	-0.6434238123464529
775	-0.6674651423182079
776	1.7595613756577442
777	2.1780094577596354
778	-0.6497792962205663
779	0.9004301675281686
780	-0.6676745947415322
781	-0.6675241203618476
782	1.4871756704588925
783	2.112547340800537
784	0.8231422975077071
785	1.0508349852686374
786	1.0056194495656814
787	-0.6676883439206784
788	2.1920169285896183
789	1.2272291888902145
790	0.6207360812084053
791	1.406988479379085
792	1.8728389832591021
793	0.8341564780683517
794	1.3805933443407268
795	1.5583123159932757
796	0.3160624318125955
797	1.5555540229351361
798	-0.6676135394837769
799	1.757280025797793
800	-0.6676617605257464
801	-0.6676829283267341
802	0.8228810136464503
803	-0.6579539250851675
804	-0.667683546545221
805	-0.6676765483119504
806	-0.6676832745290868
807	2.2018598076764517
808	-0.4120832151248926
809	-0.6676878246171496
810	-0.30369536955168813
811	-0.667676152652119
812	-0.6676874042285785
813	-0.667687379499839
814	-0.6676808511126185
815	-0.6676783287811925
816	-0.6293996743460663
817	-0.6421966239214358
818	-0.6192094801133545
819	-0.6676833734440446
820	1.1760908480676793
821	-0.6676736055919534
822	-0.536041857708734
823	-0.6676857721317734
824	-0.3854362920612349
825	1.2070184890350448
826	0.6923225672425162
827	0.8267556361905558
828	-0.6676640602985173
829	-0.6514242519702161
830	0.8196581170311185
831	-0.40144555435144247
832	1.88823096675462
833	-0.6676883439206784
834	-0.42766214789081564
835	-0.6676824090232053
836	-0.6676847087959761
837	-0.6676869096537891
838	-0.5981563710193458
839	-0.6201104222785228
840	-0.6676776116477477
841	-0.6632347226705853
842	-0.6676751140450612
843	-0.13313818705246325
844	-0.6655115718999526
845	-0.6641753544626054
846	-0.6676737045069112
847	-0.5930812918175923
848	-0.6676850797270681
849	-0.5323834879913075
850	-0.6676706876006957
851	-0.5332905628838648
852	-0.4397738393666881
853	-0.4168079622745523
854	-0.6471131424456977
855	-0.6676807521976607
856	0.8458791617435967
857	-0.53553054156268
858	-0.24749629219629282
859	0.8604964432889486
860	-0.6519238961512396
861	-0.5916101296489487
862	1.5584340061202153
863	-0.6676866870951339
864	-0.6257694459341585
865	-0.6676702424833852
866	-0.1240896198061967
867	-0.6676883191919389
868	0.8414542258312905
869	1.8049377965397022
870	-0.3037053846911741
871	0.6934376108340294
872	-0.6676881708195022
873	-0.6676586694333125
874	-0.6096628760541302
875	0.8214533246017978
876	0.4611567280228017
877	0.8358604860478598
878	-0.6676883191919389
879	-0.6676810489425343
880	-0.6676861430628654
881	-0.599644027257217
882	-0.6563335991600312
883	-0.6052956817484901
884	-0.6636482366520291
885	-0.6676867365526128
886	-0.6676868354675707
887	2.0743621362718736
888	-0.632458273216349
889	0.8466053459069193
890	1.0714821473754803
891	-0.6232251801161454
892	1.5580345380627914
893	1.0688657230956893
894	-0.6637102316018844
895	0.09136553192369012
896	-0.6676744710978348
897	-0.667681296229929
898	-0.6676411614857667
899	-0.6257491683677918
900	-0.18534077863563708
901	0.8121284136919362
902	-0.6489671302301009
903	-0.6676832003428683
904	-0.6080574862876348
905	-0.6676877257021917
906	-0.6676771418016978
907	-0.6676883439206784
908	-0.4335149459489507
909	0.9574641365856036
910	-0.6676825326669026
911	-0.6285989824907158
912	-0.6676719982238877
913	-0.539065762157538
914	-0.6338358123773531
915	0.8062365689541755
916	-0.6297317318596908
917	-0.5859163621143554
918	-0.5799374227561758
919	1.169368315513589
920	-0.6602378220052842
921	-0.580840145390586
922	-0.6676669535610356
923	-0.6513378002970235
924	-0.6129864680965903
925	1.768321457429335
926	-0.6673799518107283
927	-0.6676820875495921
928	-0.4124122062748226
929	-0.6552576269768831
930	-0.6604185396333426
931	-0.6676854259294208
932	-0.6676378478346775
933	1.516086361248737
934	-0.6471757556140397
935	-0.6676883439206784
936	-0.6675688546515517
937	-0.6676422990077824
938	-0.5481974426971685
939	-0.6676805543677449
940	0.08357177510443028
941	1.1720844460709297
942	1.3282343929378742
943	-0.6674564625306534
944	-0.5931670016286007
945	-0.6067384305954809
946	-0.6659793160070576
947	-0.667676622498169
948	1.1788423159937247
949	-0.6676877257021917
950	-0.6675509510441743
951	1.0544059141632922
952	-0.6670606543266712
953	-0.46957409710154413
954	0.8162083095023953
955	-0.6123942147862459
956	-0.5723417184113438
957	1.125922590965875
958	2.193938054901687
959	-0.6676879235321074
960	-0.6115985675937475
961	-0.6615615019717193
962	-0.636561290398214
963	0.8343282191639818
964	-0.6676794910319476
965	-0.667451516782759
966	-0.6675260244747869
967	-0.619843005689877
968	-0.5317936828261708
969	0.2552841606680703
970	-0.6668570378858621
971	-0.6462337390126092
972	1.0009177001437302
973	-0.6676876267872338
974	-0.6531240807927535
975	-0.6676857226742945
976	1.1731107629452189
977	-0.6676415076881193
978	-0.6676883439206784
979	1.1630836794780617
980	-0.6149540349813866
981	-0.6676842884074051
982	0.09165691066088383
983	-0.6351759864130156
984	0.8062049903538703
985	-0.4104950860185484
986	1.6722140522501572
987	0.8029235113547303
988	0.9837185403676288
989	0.8210157248281086
990	-0.5493803914072708
991	-0.6676876267872338
992	-0.6675718468290278
993	-0.643881343484156
994	-0.6573261860336812
995	-0.6676861925203444
996	-0.6675655162717231
997	1.5811600144394768
998	-0.2769813326891045
999	-0.6294696319500314
1000	-0.32544298529375626
1001	0.21630414972405101
1002	-0.6676883439206784
1003	-0.4551864466309253
1004	-0.6672480487143868
1005	-0.6675831973204452
1006	-0.6676705639569984
1007	2.2788895591143086
1008	-0.49637129671497066
1009	0.01759557238045658
1010	-0.6676847582534551
1011	0.07448846397920617
1012	-0.6676574577250785
1013	-0.02178996516215726
1014	-0.667560372693913
1015	-0.4680909414942568
1016	-0.6594166300249118
1017	-0.6676006063530333
1018	0.3476654641124091
1019	-0.6623647656159748
1020	-0.6676794168457292
1021	-0.6674574516802323
1022	-0.6541916946619604
1023	0.8111709663570753
1024	0.0742656333078277
1025	-0.6545221200787796
1026	-0.6418665199782296
1027	-0.6674801279343276
1028	-0.17087144913854357
1029	-0.6153478896149506
1030	0.265173777072505
1031	0.07431464566946039
1032	-0.6676835960026999
1033	-0.667469865507447
1034	-0.6676877257021917
1035	0.5468748726165216
1036	0.017601606192887646
1037	-0.4837282588140722
1038	-0.6676875278722759
1039	0.6151096500313932
1040	-0.6676852775569839
1041	-0.6676875773297548
1042	-0.5129717984372044
1043	-0.6674265902133717
1044	-0.46882273908143945
1045	0.23442153705421132
1046	0.1695253372979197
1047	-0.6546303825001862
1048	-0.6131730711646429
1049	-0.6676483328202134
1050	0.07578279093188847
1051	-0.6676880719045443
1052	-0.6675144266959748
1053	-0.666869352798119
1054	-0.6272377148402839
1055	0.15528277034178062
1056	-0.16559829273362253
1057	-0.6672384292347324
1058	1.1989202225179318
1059	-0.5613067162520643
1060	-0.667687058026226
1061	-0.6676795157606871
1062	0.0176100881505264
1063	-0.5058525427157715
1064	0.07570165593768219
1065	-0.4615332507174842
1066	-0.6255742619935093
1067	-0.6676684620141433
1068	-0.6669835006595198
1069	-0.6553656668396344
1070	-0.6418911250740039
1071	0.0760235746681233
1072	-0.6671519528328003
1073	-0.25542541413542014
1074	0.8190027065201635
1075	0.07541450581493814
1076	-0.667024772925698
1077	-0.6546973726554148
1078	-0.6673979790618031
1079	0.07601222417670585
1080	-0.6676841647637077
1081	-0.46115218084222703
1082	0.07574844271276243
1083	-0.6675599275766025
1084	0.07605824436086246
1085	-0.6676833981727841
1086	-0.6576067830404654
1087	-0.6676533774830656
1088	0.07908355834781633
1089	-0.6546227413196896
1090	0.0744091589117208
1091	-0.6272976325760236
1092	-0.4684163717057029
1093	-0.6673802980130809
1094	-0.5969643963193365
1095	-0.2546123579103338
1096	-0.6676880719045443
1097	-0.6676883439206784
1098	-0.3578876107840063
1099	0.07566174375217505
1100	-0.6676629475052411
1101	-0.6676876267872338
1102	-0.6676536494991998
1103	-0.6676883439206784
1104	-0.6586107451342723
1105	-0.6575493876361518
1106	-0.6616096735562099
1107	-0.6585223398906613
1108	-0.667670390855822
1109	0.42242138322711426
1110	-0.658509579861094
1111	-0.6676880719045443
1112	-0.6584107638181655
1113	-0.6577884898181026
1114	-0.6676662611563303
1115	-0.6584381138040211
1116	-0.6676879729895864
1117	-0.6574311348039986
1118	-0.660553014518589
1119	-0.6676733830332982
1120	-0.6676855990305971
1121	-0.6676691049613696
1122	-0.6676502369331527
1123	-0.6579002637205141
1124	-0.6676883439206784
1125	0.8165968721857124
1126	-0.6675106431988356
1127	0.10762574146205538
1128	-0.6676778589351425
1129	-0.667685178642026
1130	-0.6615823235703544
1131	-0.6676867365526128
1132	-0.6539900070628301
1133	-0.6676787491697634
1134	-0.6576546084226034
1135	-0.6676883191919389
1136	0.83344429037157
1137	-0.6676762021095979
1138	-0.6569553291278258
1139	-0.2812607152408809
1140	-0.6579961617721849
1141	-0.6583237681127045
1142	-0.6579561754004594
1143	-0.6580573901311165
1144	-0.6676866376376549
1145	-0.6675942016095101
1146	2.1841992838080286
1147	-0.6675504317406454
1148	-0.6676883439206784
1149	-0.6676850302695893
1150	-0.657123657657409
1151	-0.6576074259876916
1152	-0.6676883439206784
1153	-0.4818451900320504
1154	-0.6675375727961201
1155	-0.6584316596030191
1156	-0.6675477610367825
1157	-0.6580019977547003
1158	-0.6676770181580005
1159	-0.6676883439206784
1160	-0.664833633507339
1161	-0.6583275763385831
1162	-0.6589476989383121
1163	-0.6676836454601789
1164	-0.6676882944631995
1165	-0.6574332120181142
1166	-0.6676790953721161
1167	-0.667687849345889
1168	-0.6564654775276332
1169	-0.6571945302247345
1170	-0.6573058095523566
1171	-0.6609323781108226
1172	-0.6566707507939868
1173	-0.6576188012078485
1174	-0.6676879729895864
1175	-0.6676883439206784
1176	-0.6606579138314276
1177	-0.6581985417760204
1178	-0.6605940642261119
1179	-0.667667917981875
1180	-0.6614154540364001
1181	-0.6676809994850554
1182	-0.07632178144489928
1183	-0.6587026124014093
1184	-0.6570460094154682
1185	-0.6675265190495764
1186	-0.4711061166980273
1187	-0.6673855652345884
1188	-0.6676878740746285
1189	-0.6676847829821946
