,Cluster,App,H
0,1,DROPBOX,0.060859188544152745
1,2,HTTP,0.05648267008985879
2,3,AMAZON,0.08498583569405099
3,4,DNS,0.1274787535410765
4,5,OFFICE_365,0.12264150943396226
5,6,IP_ICMP,0.245
6,7,DNS,0.3888888888888889
